group,id,title_ru,size,directions,images,method,priority,prompt_en,note
icons,icon_letter_margit,Письмо для Маргит,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A letter for Margit (quest), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_old_sea_map,Старая морская карта,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: An old sea chart (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_crab_pot,Ловушка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Crab pot (tool), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fair_token,Жетон ярмарки,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Fair token (material), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_paper_lantern,Бумажный фонарик,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Paper lantern (gift), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_halvdan_hat,Шляпа Хальвдана,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Halvdan's hat (keepsake), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_codger_son,Сын Старого Хрыча,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The Old Codger's Son (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_herring_princess,Сельдяная принцесса,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The Herring Princess (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_golden_calf,Золотой палтусёнок,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The Golden Halibut Calf (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_granddaughter,Внучка Бабушки,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Grandmother's Granddaughter (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_lantern_fry,Малёк-фонарщик,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The Lantern Fry (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_ship_bell_small,Судовой колокольчик,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A ship's handbell (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_walrus_pipe,Трубка из моржовой кости,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A walrus-ivory pipe (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_rune_stone,Рунный камень с девятью знаками,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A rune stone with nine signs (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_cloak_clasp,Бронзовая застёжка плаща,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A bronze cloak clasp (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_clay_lamp,Глиняная лампа поселенцев,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A settlers' clay lamp (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_horseshoe_rusty,Ржавая подкова,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A rusty horseshoe (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_tortoise_comb,Черепаховый гребень,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A tortoiseshell comb (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_pilot_badge,Лоцманский значок,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A pilot's badge (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_bone_hook,Костяной рыболовный крючок,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A bone fish hook (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_offering_bowl,Жертвенная чаша,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: An offering bowl (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_southern_coin,Монета южных морей,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A coin of the southern seas (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_amber_rook,Янтарная шахматная ладья,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: An amber chess rook (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_ship_in_bottle,Корабль в бутылке,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: A ship in a bottle (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_drowned_doll,Кукла-оберег «Утопленница»,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: The 'Drowned Girl' charm doll (artifact), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
